closeDay1,offerPrice,egc,highTech,age,exchange,year,industryFF12,nUnderwriters,sharesOfferedPerc,investmentReceived,amountOnProspectus,commonEquity,sp2weeksBefore,blueSky,managementFee,bookValue,totalAssets,totalRevenue,netIncome,roa,leverage,vc,pe,prominence,nVCs,nExecutives,priorFinancing,ipoSize,reputationLeadMax,reputationAvg,nPatents
15.5625,12.5,1,0,6,NASDQ,2014,Finance,3,14.92,70982.05,10,-0.035,2007.71,10000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,2.001,0.667,0
13.9375,11,0,0,4,NASDQ,1998,Finance,14,31.84,70982.05,60.5,0.036,1110.67,15000,880000,82.9135,425.559,96.411,6.763,0.015892038,0.025683865,0,1,0,3,10,0,60500000,0,6.295428571,0
9,9,0,0,16,NASDQ,1999,Other,10,29.65,70982.05,13.5,0.002,1331.35,2500,195000,12.8362124,23.661,39.636,2.017,0.085245763,0.204344702,0,0,0,6,11,62036,79925000,5.001,3.7256,0
6.41,4.25,1,0,8,NASDQ,2017,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",1,14.36,70982.05,5.6,0.316,2465.1,10000,1050000,11.1476496,19.811,28.98,0.115,0.005804856,0.140326081,0,0,0,6,11,62036,79925000,0,0,0
19.65,15,0,0,33,NYSE,2010,Finance,17,28.48,70982.05,320.4,0.169,1166.21,10000,1050000,1431.488783,9884.306,1361.863,257.778,0.026079524,0.030351145,0,1,0,6,11,62036,79925000,0,2.706235294,0
16.25,16,0,0,5,NYSE,2006,"Oil, Gas, and Coal Extraction and Products",8,19.65,70982.05,160,0.124,1309.93,10000,1050000,382.199904,949.4,3207.7,93,0.097956604,0.301874868,0,0,0,6,11,62036,79925000,9.001,3.8755,0
14.375,12,0,1,6,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",8,26.2,58954,43.2,-2.124,1492.92,5000,612000,42.647616,46.27,10.01,-12.807,-0.276788416,0.028160795,1,0,1,13,14,58954,43200000,9.001,6.376,18
18.5,19,0,0,22,NYSE,2005,"Oil, Gas, and Coal Extraction and Products",6,19.18,50000,240.5,0.062,1177.45,10000,3037263,543.384888,1064.52,585.136,189.023,0.177566415,0.037575621,0,1,1,3,11,411000,240449997,8.001,4.500666667,0
15.5625,20,0,0,0,NASDQ,1997,Finance,34,80.27,70982.05,480,0.062,923.78,10000,6720000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,5.001,5.898823529,0
19.75,16,0,1,23,NASDQ,1998,"Healthcare, Medical Equipment, and Drugs",26,36.13,20286,73.9,-0.454,969.02,2000,960250,169.1915355,337.504,238.855,10.007,0.029650019,0.403248554,0,1,0,2,12,20286,66800000,8.001,7.835615385,0
22,19,0,0,25,NASDQ,2011,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",5,16.43,63000,105.6,0.062,1261.15,25000,1050000,-15.68224,513.633,497.31,0.349,0.000679473,0.776241013,0,1,0,2,23,63000,105555545,8.501,5.6008,0
33.25,17,0,1,1,NASDQ,1999,Telephone and Television Transmission,15,19.42,163500,102,0.184,1397.72,13000,1440000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,8,5,163500,102000000,9.001,7.442266667,0
24,19,0,0,7,NASDQ,2004,Telephone and Television Transmission,6,23.26,61055.2,142.5,-1.358,1130.54,10000,1950000,112.1017521,163.789,204.2,-10.239,-0.062513356,0.003296925,1,0,1,17,11,61055.2,142500000,9.001,5.000833333,1
18.2,16,1,1,3,NASDQ,2016,"Healthcare, Medical Equipment, and Drugs",4,16.13,175470.8,94.4,-0.556,1881.33,10000,1050000,134.6076258,229.182,6.053,-97.183,-0.4240429,0.19676938,1,0,1,16,8,175470.8,94400000,9.001,4.0005,0
12,13,0,1,24,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",12,33.52,70982.05,162.5,0.062,1424.17,5000,1684375,68.9220756,101.219,165.521,14.732,0.145545797,0.111342732,0,1,0,6,11,62036,79925000,9.001,7.334333333,6
10.03,10,0,1,11,NASDQ,2006,"Healthcare, Medical Equipment, and Drugs",4,24.01,23967,34.4,0.062,1309.04,10000,1050000,96.0844416,121.645,63.765,23.058,0.189551564,0.009823667,1,0,0,4,1,23967,34375000,8.001,7.001,10
24.92,17,0,1,13,NASDQ,2003,Other,11,29.32,14750.2,65.3,-0.13,975.32,10000,913920,118.8704818,127.495,51.702,9.899,0.07764226,0,1,0,0,7,22,14750.2,65280000,6.001,6.546363636,9
9.92,7,1,0,15,NASDQ,2017,"Healthcare, Medical Equipment, and Drugs",3,12.55,159208.9,25,-9.999,2507.04,10000,1050000,13.193746,32.97,21.297,-17.842,-0.541158629,0.394328177,1,0,1,7,5,157612.9,25025000,0,1.667,74
20.87,21,0,0,1,NASDQ,2005,Other,5,46.56,72467,247,0.232,1197.87,5000,1050000,348.242328,489.958,116.906,54.482,0.111197286,0.266722862,0,1,1,2,9,72467,246960000,9.001,6.2008,0
43.11,20,1,1,4,NASDQ,2015,"Healthcare, Medical Equipment, and Drugs",4,20.9,93703.7,120,-1.539,2093.25,10000,1680000,140.79588,153.074,0,-46.36,-0.302860055,0,1,0,1,9,15,93703.7,120000000,9.001,6.25075,1
14.0625,12,0,1,6,NASDQ,1999,Telephone and Television Transmission,9,25.87,13410,60,-1.19,1268.38,6000,850000,59.1438243,67.667,21.043,-15.013,-0.221865902,0.015930956,1,0,1,6,10,13410,60000000,8.001,7.445222222,0
25.05,25,0,0,8,NYSE,2002,Finance,26,42.58,70982.05,450,0.245,1117.8,40000,5500224,878.6064768,2059.557,278.019,14.443,0.007012673,0.488043303,0,0,0,6,11,62036,79925000,9.001,5.654653846,0
12,13,0,0,5,NYSE,2011,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",12,29.81,70982.05,145.6,-1.005,1328.26,10000,1931999,275.5731944,1065.995,2654.171,24.632,0.02310705,0.36423154,0,1,0,6,11,62036,79925000,0,2.875416667,0
38.84,25,0,1,11,NASDQ,2011,"Business Equipment -- Computers, Software, and Electronic Equipment",5,15.98,5280,1304.4,0.749,1357.16,10000,1050000,904.7737821,1064.875,626.031,180.406,0.16941519,0,1,0,0,6,5,5280,1304352200,9.001,5.1006,0
9.55,10,1,1,8,NYSE,2013,Telephone and Television Transmission,4,23.43,103800,54.5,-1.851,1746.38,10000,763000,44.03148,106.599,101.308,-15.29,-0.143434741,0.219730016,1,0,0,9,4,103800,54500000,9.001,5.62575,1
12,12,1,0,11,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,20.65,108496.7,54,-1.999,1890.9,15000,765000,97.562844,108.082,0,-47.667,-0.441026258,0,1,0,0,14,7,108496.7,54000000,0,3.2505,3
20.01,14,0,1,7,NASDQ,2004,"Business Equipment -- Computers, Software, and Electronic Equipment",10,21.85,1729546,77,-2.29,1116.64,10000,1078000,69.1066756,148.398,111.403,10.049,0.067716546,0.00513484,1,0,1,16,5,104386,77000000,9.001,7.701,0
6.0625,6,0,1,5,NASDQ,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",4,21.58,28640.9,20,0.056,976.77,5000,300060,-19.3149951,5.918,11.746,-8.476,-1.432240622,0.343697195,1,0,1,10,9,28640.9,20004000,8.001,7.25075,0
4.96,5,1,1,7,NASDQ,2015,"Healthcare, Medical Equipment, and Drugs",3,51.36,11061,20,-4.835,2105.2,10000,1050000,14.6846602,16.04,0,-8.788,-0.547880299,0,1,0,0,1,7,11061,20000000,3.001,2.000666667,4
15.5625,14.5,0,0,8,NASDQ,1997,Other,25,25.72,70982.05,123.3,0.062,936.56,10000,1785000,45.03,65.886,94.248,13.028,0.197735483,0.172373494,0,0,0,6,11,62036,79925000,8.875,7.41552,0
32.375,15,0,1,14,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",17,25.72,27034,107.4,0.598,1351.45,50000,1339800,137.916696,179.638,96.44,-19.481,-0.108445874,0,1,0,0,5,12,27034,95700000,9,7.206470588,0
6.85,7,1,1,9,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,44.7,111017.3,59.5,-8.154,1849.04,25000,1050000,45.325525,53.393,0.08,-23.342,-0.437173412,0.058509542,1,0,0,10,9,111017.3,59500000,6.001,3.0005,16
18.875,16,0,1,3,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",9,17,20940,62.1,0.05,1254.04,10000,736000,0.9692448,35.006,38.417,-12.033,-0.343741073,0.050048563,1,0,1,8,14,20940,51200000,9.001,7.723,0
22.875,17,0,1,0,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",15,25.72,70982.05,74.4,0.984,1458.47,5000,881478,78.689065,83.668,8.57,-12.474,-0.149089258,0,0,0,0,6,11,62036,79925000,8.001,7.134266667,2
7.82,8,0,1,14,NASDQ,2004,"Healthcare, Medical Equipment, and Drugs",4,20.3,176129.9,44,-3.671,1095.42,25000,616000,58.39422,71.188,18.817,-27.257,-0.382887565,0.026844412,1,0,0,26,11,176129.9,44000000,9.001,8.251,36
24.1,19,0,0,36,NYSE,2005,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",11,31.98,70982.05,267.2,0.062,1203.91,10000,3796875,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,0,1,9,62036,267187500,9.001,4.182454545,0
26,19,1,1,5,NASDQ,2018,"Healthcare, Medical Equipment, and Drugs",3,27.89,153309.9,222.3,-1.438,2775.63,35000,1050000,194.5256644,247.849,0,-102.808,-0.414800947,0.153605623,1,0,1,8,5,153309.9,222300000,9.001,5.334,3
16.14,16,0,1,8,NASDQ,2007,"Healthcare, Medical Equipment, and Drugs",2,19.56,70982.05,64,0.314,1514.4,5000,1050000,129.677312,267.389,411.318,20.527,0.076768304,0.237743512,0,0,0,6,11,62036,79925000,4.001,4.501,0
7,7,0,1,10,NASDQ,1998,"Business Equipment -- Computers, Software, and Electronic Equipment",17,25.72,71593,35,0.444,1165.19,10000,700000,35.7875371,41.95,32.201,-5.851,-0.139475566,0,1,0,1,18,4,71593,35000000,0,6.427235294,45
7.24,7,0,1,10,NASDQ,2005,"Business Equipment -- Computers, Software, and Electronic Equipment",4,34.34,70982.05,31.5,0.523,1257.48,10000,4410000,42.7459169,57.734,44.791,-3.85,-0.066685142,0,1,0,1,9,16,32900.1,31500000,8.001,7.251,0
12.9,11.5,0,0,3,NYSE,2007,"Oil, Gas, and Coal Extraction and Products",7,28.81,562209,240.2,0.426,1553.08,10000,1050000,775.3973664,1508.229,294.333,25.36,0.016814423,0.22082522,0,1,0,4,20,562209,240201731,8.001,5.715,0
18.77,16.5,0,1,9,NASDQ,2009,Other,5,24.89,17394,103.1,0.062,1066.63,10000,1453125,83.011149,192.535,42.768,6.736,0.034985847,0.319817176,0,1,0,1,19,17394,103125000,9.001,7.001,0
11.1,11.5,0,0,39,NASDQ,2006,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",6,38.78,4300,69,0.062,1270.09,10000,1050000,110.1113136,227.919,357.89,-7.018,-0.030791641,0.182227019,0,1,0,3,9,4300,69000000,9.001,5.000666667,0
10.95,13,1,1,12,NYSE,2015,"Business Equipment -- Computers, Software, and Electronic Equipment",5,29.49,87422,65,-2.4,2076.78,10000,925000,86.0785325,31.277,72.201,-6.41,-0.204942929,0.382389615,1,0,0,10,15,87422,65000000,0,2.2004,4
16.25,15,0,1,121,NYSE,2003,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",12,16.76,70982.05,258.8,0.446,1023.17,10000,3657000,463.750076,747.175,798.289,66.793,0.089394051,0.112423462,0,0,0,6,11,62036,79925000,9.001,6.584166667,0
35.4375,29,0,1,3,NYSE,1998,"Business Equipment -- Computers, Software, and Electronic Equipment",16,9.84,9418,159.5,0.062,1048.67,30000,1710000,489.9973768,1148.1,1066.8,-36.3,-0.031617455,0.336468949,0,1,1,1,7,9418,130500000,9.001,6.3053125,12
69.375,31,0,1,4,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",13,6.8,13699,99.2,0.824,1401.69,7000,1188000,162.9530322,184.84,103.103,14.017,0.075833153,0.029582341,1,0,0,6,11,13699,83700000,9.001,7.308692308,0
25.76,17,0,1,5,NASDQ,2010,"Business Equipment -- Computers, Software, and Electronic Equipment",5,19.89,6000,89.3,0.811,1198.35,10000,1260000,0.768798,83.906,35.763,10.828,0.129049174,0.066002431,1,0,0,1,8,6000,89250000,9.001,4.2006,9
14.1,14,1,0,8,NASDQ,2017,"Healthcare, Medical Equipment, and Drugs",3,76.39,87841,89.6,-1.558,2579.85,10000,1050000,105.9977994,120.275,0,-23.817,-0.198021201,0.078312201,1,0,1,6,3,87841,89600000,8.001,4.834,0
7.375,6.5,0,0,3,NYSE,1998,Other,8,41.93,14800,45.5,0.062,985.49,20000,665000,61.858314,85.972,90.681,3.575,0.041583306,0.041327409,1,0,0,5,11,14800,45500000,8.001,6.5945,0
25,18,0,0,12,NYSE,1996,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",3,30.53,70982.05,216,0.201,652.87,25000,2112000,185.9208267,406.959,480.36,25.246,0.062035733,0.294869999,0,1,0,6,11,62036,79925000,9.001,8.959,0
40,14,0,1,4,NASDQ,1999,Other,20,36.2,16355,67.7,-1.62,1282.73,10000,780000,60.685248,71.677,32.792,-18.153,-0.253261158,0.009584665,1,0,1,5,11,16355,54600000,9.001,7.83195,0
14.125,16,0,0,4,NASDQ,2000,Other,14,14.35,81069,44.2,0.916,1379.19,5000,455400,34.6015296,41.716,7.454,-57.784,-1.385175952,0,1,0,0,20,18,81069,33120000,9.001,6.786642857,0
12.62,11.5,1,0,8,NASDQ,2018,Finance,2,23.06,42500.1,77.1,0.062,2744.28,10000,1050000,220.9992613,1973.741,87.769,26.92,0.013639074,0.092023219,0,0,0,4,11,42500.1,77050000,5.001,2.5005,0
11.125,11,0,0,50,NASDQ,1996,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",3,32.18,70982.05,27.5,0.023,745.1,5000,375000,24.735942,63.754,142.844,4.042,0.063399944,0.441697776,0,0,0,6,11,62036,79925000,7.001,6.542333333,0
10.125,10,0,1,4,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",16,16.02,88750.4,40,-0.268,1437.2,5000,560000,22.71862,75.768,51.256,-36.489,-0.481588533,0.049334812,1,0,1,20,14,88750.4,40000000,8.001,6.3759375,0
20.875,20,0,0,43,NASDQ,1996,Other,2,25.72,70982.05,80,0.062,709.85,10000,960000,106.66701,152.791,96.042,19.681,0.128809943,0,0,0,0,6,11,62036,79925000,8.001,6.813,0
56.75,20,0,1,6,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",15,16.38,58367,95,-1.3,1510.49,10000,1330000,131.4396174,144.374,30.024,-29.596,-0.204995359,0.005485752,1,0,1,10,11,58367,95000000,8.001,5.9342,0
13.625,13,0,0,27,NASDQ,1996,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2,25.72,70982.05,32.5,0.203,710.82,10000,450000,86.0785325,323.756,299.532,7.441,0.022983358,0.602342505,0,1,0,6,11,62036,79925000,8.75,7.8755,5
15.15,16,1,1,13,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,24.44,80833.4,70.6,-1.374,1794.19,10000,1050000,118.1505528,140.085,112.537,6.826,0.048727558,0.004383053,1,0,0,6,2,80833.4,70588208,0,5.00075,17
24.1875,23.75,0,0,98,NYSE,1999,Finance,21,25.72,70982.05,330.1,0.147,1293.72,30000,3456799,839.8998918,5857.1,1234.5,79.9,0.013641563,0,0,0,0,6,11,62036,79925000,9,6.496619048,0
10.25,12,0,1,15,NASDQ,1999,"Healthcare, Medical Equipment, and Drugs",7,25.72,90749.2,42,0.612,1418.78,10000,595000,54.0381093,66.23,2.866,-35.53,-0.536463838,0,1,0,1,16,13,90749.2,34140000,0,4.964857143,17
22.2,18.5,1,0,6,NYSE,2014,"Oil, Gas, and Coal Extraction and Products",13,53.63,65000,925,0.037,1875.63,10000,1050000,706.9224266,2051.079,301.757,23.429,0.011422768,0.330311509,0,1,0,1,11,65000,925000000,9.001,3.462,0
8.4,7,0,1,6,NASDQ,2004,"Healthcare, Medical Equipment, and Drugs",5,24.76,147032.9,35,-2.586,1095.4,15000,500000,27.4425732,53.397,9.78,-24.096,-0.451261307,0.065921306,1,0,1,25,13,147032.9,35000000,8.001,4.4006,2
15,15,1,0,16,NASDQ,2013,Finance,10,54.79,70982.05,50,0.197,1470.68,10000,1050000,48.512023,93.673,4.094,-1.225,-0.013077408,0.460687712,0,0,0,6,11,62036,79925000,5.001,1.4003,0
29.5,28,0,0,1,NYSE,2014,Other,25,16.26,70982.05,560,0.466,1846.34,25000,5040000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,9.001,2.08024,0
14.61,17,1,1,16,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",3,30.69,70982.05,91.8,0.062,1844.86,10000,1050000,52.1357164,115.911,5.669,-44.822,-0.386693239,0.174556341,0,0,0,6,11,62036,79925000,8.001,7.167666667,0
15.5625,18,0,0,6,NASDQ,2006,Finance,2,23.58,70982.05,18,0.062,1223.69,1000,1050000,51.2238216,623.518,43.008,4.749,0.00761646,0.013228167,0,0,0,6,11,62036,79925000,0,2.5005,0
6.07,6,0,1,17,AMEX,2006,"Healthcare, Medical Equipment, and Drugs",2,26.78,70982.05,15,0.062,1350.22,50000,1050000,-14.572844,2.348,0.787,-10.747,-4.577086882,3.18867121,0,0,0,6,11,62036,79925000,2.001,1.0005,0
15,15,0,0,1,AMEX,1998,Finance,16,25.72,70982.05,42.5,0.062,936.46,15000,595000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,5.001,5.79725,0
12,12,1,1,5,NASDQ,2014,"Business Equipment -- Computers, Software, and Electronic Equipment",4,28.36,125817.3,60,-1.914,1974.62,10000,850000,79.0742898,103.825,5.057,-32.23,-0.310426198,0.095892126,1,0,1,6,5,125817.3,60000000,0,1.62525,0
26.125,24.5,0,1,26,NYSE,1997,Other,36,25.72,70982.05,784,0.062,913.78,5000,5599650,683.69424,1268.497,1256.103,161.637,0.12742403,0.225222448,0,0,0,6,11,62036,79925000,9.001,6.715833333,4
29.3,27.5,0,0,100,NYSE,2001,Finance,48,19.42,70982.05,3025,0.062,1128.52,10000,23375000,20453.00848,293030,27177,-154,-0.000525543,0.090690373,0,0,0,6,11,62036,79925000,9.001,4.813166667,0
14.5,16,0,0,1,NASDQ,2007,Other,4,43.12,70982.05,164.8,0.459,1482.67,2500,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,0,4,7,0,164800000,9.001,8.001,0
6.53,6.5,0,1,10,NASDQ,2006,"Business Equipment -- Computers, Software, and Electronic Equipment",6,23.72,54500,69.6,0.062,1223.69,5000,1050000,86.4273254,135.21,79.749,-7.725,-0.057133348,0.075371644,1,0,0,10,13,54500,69550000,9.001,4.5005,0
9.61,10,0,1,5,NASDQ,2010,"Healthcare, Medical Equipment, and Drugs",3,34.37,91662.1,50,-4.88,1093.67,15000,1050000,34.2643499,43.753,0.65,-24.356,-0.5566704,0.119237538,1,0,0,10,4,91662.1,50000000,8.001,6.001,0
63.5,9,0,1,3,NASDQ,1998,"Business Equipment -- Computers, Software, and Electronic Equipment",26,31.66,70982.05,27.9,0.611,1085.93,15000,372000,30.3007808,38.13,5.51,-16.046,-0.420823499,0.07951744,0,0,0,6,11,62036,79925000,8.75,5.931653846,0
29.36,26,1,0,0,NASDQ,2013,Finance,3,26.78,70982.05,83.2,0.053,1548.34,10000,1050000,233.771868,2163.984,98.235,19.8,0.00914979,0.098596385,0,0,0,6,11,62036,79925000,7.001,2.333666667,0
44,22,1,1,10,NASDQ,2014,"Business Equipment -- Computers, Software, and Electronic Equipment",5,19.55,35782.7,105.6,-0.909,1829.83,10000,1050000,95.0262884,156.847,101.348,-19.398,-0.123674664,0,1,0,1,4,4,35782.7,105600000,9.001,6.0008,8
6,6,0,1,8,NASDQ,2006,"Healthcare, Medical Equipment, and Drugs",7,28.17,137249.8,24,-1.554,1282.93,10000,1050000,13.6130016,48.464,27.78,-28.052,-0.578821393,0.155827006,1,0,0,20,12,137249.8,24000000,8.001,3.143428571,0
13.08,13,0,1,40,NASDQ,2009,Other,4,50.91,70982.05,59.8,0.062,1066.63,25000,1050000,85.3522132,112.511,212.845,1.269,0.011278897,0.032761241,0,0,0,6,11,62036,79925000,7.001,6.251,0
23.5,20,0,0,1,NYSE,2002,Finance,10,15.37,177200,190.5,0.593,839.66,10000,2442715,1252.537912,1833.918,377.39,152.045,0.082907197,0.081792098,0,1,0,9,9,177200,190480000,9.001,8.201,0
10.16,10,1,0,8,NASDQ,2018,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",4,51.83,33000,90,-5.505,2907.95,10000,1260000,86.834091,92.189,0,-41.443,-0.449543872,0,0,1,0,1,11,33000,90000000,9.001,3.0005,1
15.92,15,1,0,15,NASDQ,2015,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",5,33.5,70982.05,91.1,-2.059,2076.78,10000,1050000,-42.253,89.676,214.386,5.534,0.061711049,0.878295196,0,0,0,6,11,62036,79925000,7.501,3.5006,0
24.4,17.5,0,1,6,NASDQ,2005,"Business Equipment -- Computers, Software, and Electronic Equipment",4,12.31,70982.05,120.8,0.215,1227.16,10000,1050000,1074.735739,2195.683,1276.879,72.974,0.033235217,0.296035448,0,0,0,6,11,62036,79925000,9.001,11.00125,0
21.5625,20,0,0,23,NYSE,1998,Finance,49,25.72,76003,148,0.156,1089.74,10000,1998000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,1,3,1,76003,118400000,8.75,6.667102041,0
11.01,11,0,1,9,NASDQ,2005,"Healthcare, Medical Equipment, and Drugs",8,23.74,61019,35.8,0.876,1204.29,15000,422500,-51.9309404,29.774,24.012,-6.704,-0.225162894,0,1,0,0,10,15,61019,35750000,7.001,4.75075,0
24.5,24,0,0,8,NYSE,2005,Finance,15,44.86,70982.05,800,0.322,1200.93,15000,10000000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,9.001,3.400466667,0
45.25,21,0,1,5,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",16,25.72,223150.5,266.7,-0.66,1395.78,5000,3190000,364.912362,412.536,16.18,-97.705,-0.236839936,0.020211569,1,0,1,20,13,223150.5,231000000,9.001,7.0009375,5
21.85,21,1,0,8,NASDQ,2018,Finance,4,21.08,70982.05,42,0.089,2693.13,10000,1050000,198.796096,1466.753,67.828,9.978,0.006802781,0.054825864,0,0,0,6,11,62036,79925000,7.001,5.37575,0
21.9,22,1,0,28,NASDQ,2016,Finance,4,29.46,70982.05,80.1,0.043,2058.69,10000,1050000,321.7692543,3233.723,193.306,31.542,0.009754082,0.142556428,0,0,0,6,11,62036,79925000,7.001,4.75075,0
14.25,14,0,1,14,NASDQ,2017,"Business Equipment -- Computers, Software, and Electronic Equipment",11,18.37,21230,233.3,0.062,2363.81,10000,1050000,602.903675,2650.7,2817.6,4.4,0.001659939,0.345305014,0,1,1,1,2,21230,233333324,9.001,3.000363636,0
7.19,7,0,1,49,NASDQ,2002,"Healthcare, Medical Equipment, and Drugs",6,35.35,13095,28,-0.815,1107.83,5000,400000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,2,2,13095,28000000,5.001,5.334166667,0
16.68,15,0,0,42,NASDQ,2004,Finance,4,18.8,70982.05,105,0.062,1147.62,5000,1470000,197.180825,252.506,214.753,0.746,0.002954385,0.001005917,0,1,0,1,5,62036,105000000,8.001,7.251,0
16.25,15,1,1,13,NYSE,2014,"Business Equipment -- Computers, Software, and Electronic Equipment",5,21.22,49500,75,-3.127,1950.79,10000,1050000,64.2767166,118.179,96.979,-16.736,-0.141615685,0.010526405,1,0,0,7,6,49500,75000000,7.501,4.3006,10
15,15,0,0,0,NYSE,2004,Finance,4,93.91,70982.05,187.5,1,1115.14,10000,1968750,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,7.001,6.00075,0
15.5625,10,0,0,5,NASDQ,2003,Finance,8,30.21,70982.05,9,0.104,847.48,60000,126000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,6.001,4.875875,0
11.625,13,0,0,7,NASDQ,1996,Telephone and Television Transmission,4,15.11,148210,78,-0.09,671.7,50000,1080000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,8.875,6.719,0
9.375,8,0,0,35,NASDQ,2001,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2,41.46,1470,26.4,0.062,1326.82,10000,511500,28.770016,41.409,94.4,1.155,0.027892487,0.08152817,1,0,0,4,8,1470,26400000,7.001,4.001,0
27.5,23,0,0,15,AMEX,1997,"Oil, Gas, and Coal Extraction and Products",35,74.25,596,220.8,0.396,972.28,5000,3000000,178.4614128,240.488,55.747,-2.086,-0.008674029,0.135599281,1,0,0,2,11,596,220800000,8.75,5.7112,0
20.2,18,0,0,1,NASDQ,2005,Other,5,43.8,70982.05,234,-0.024,1175.41,5000,2795000,356.500205,910.559,228.913,111.017,0.121921808,0.576956573,0,0,0,6,11,62036,79925000,6.001,2.8004,0
8.5,8.5,0,1,6,NASDQ,2002,"Business Equipment -- Computers, Software, and Electronic Equipment",11,17.1,37850.4,42.5,0.24,1091.88,3000,595000,55.3512078,90.722,82.919,2.39,0.026344216,0,1,0,1,14,5,37850.4,42500000,9.001,6.000909091,0
